speaker,condition,filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,pitch,rms,zcr,centroid,bandwidth,rolloff,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
s10,Plain,s10_p_lgwp6p.wav,-485.7524,44.61547,18.074791,60.01662,4.207467,-18.009457,-18.27019,-19.502121,-6.2201967,-0.0077229454,0.31483972,1.2868052,1649.4949,0.0118895555,0.15322730654761904,2080.949480080112,1754.210949258673,3863.28125,0.20882203,0.19970864,0.20845535,0.2247349,0.218149,0.273835,0.43355846,0.6668129,0.63234603,0.4219185,0.31102356,0.25115347
s10,Plain,s10_p_lgwz8a.wav,-471.8359,79.09335,9.129798,57.590675,4.6591396,-25.276081,-21.773157,-19.962255,0.18923031,-12.720909,-5.477767,-4.902612,967.1235,0.011232562,0.08947035845588236,1489.2527325098076,1590.020689541195,3001.4935661764707,0.24395376,0.29274878,0.25950956,0.19692247,0.18528688,0.29778063,0.5874689,0.5284786,0.44089195,0.35728997,0.2179688,0.2026631
s10,Plain,s10_p_lral6p.wav,-491.00925,47.538586,11.400063,37.859337,6.734613,-20.023266,-19.914682,-12.074,4.008941,-0.93613267,-4.8800397,1.4730356,1401.0706,0.009462315,0.1643922483766234,2325.626385285027,1860.2508881331937,4254.87012987013,0.23893562,0.2739591,0.26953027,0.26396826,0.2631778,0.40099856,0.51316124,0.5990887,0.59495723,0.43493497,0.29671213,0.2572691
s10,Plain,s10_p_lwaa3p.wav,-484.69943,61.175446,11.776705,52.90052,4.219685,-19.911852,-15.590668,-16.066477,-0.0808126,-4.196296,-1.5962462,-3.0703924,1215.0177,0.01046607,0.09630831866197183,1801.8981048768778,1703.3749858393878,3461.487676056338,0.25707856,0.29750466,0.28151447,0.27117738,0.30806652,0.44956324,0.54342866,0.52746326,0.52407634,0.31804338,0.2727727,0.2950396
s10,Plain,s10_p_lwaozp.wav,-462.97467,56.178116,4.581555,51.700974,6.212499,-28.047672,-20.353775,-16.40006,2.703839,-4.0844994,-1.7609833,1.4074801,1219.9373,0.013296385,0.11276166866987179,1914.0630885627447,1734.1778006831125,3652.8445512820513,0.22952072,0.30108356,0.29631105,0.28612268,0.30253467,0.2853052,0.43961608,0.5836996,0.472687,0.4068154,0.2529417,0.21534427
s10,Plain,s10_p_lwix7n.wav,-483.42752,78.57359,-3.842322,42.283882,-0.7347432,-22.973389,-17.364237,-10.610558,6.465831,-5.9849315,-5.5498314,-4.027055,1193.6232,0.009905192,0.10074655633223684,1610.34938219223,1525.7250794652628,3085.012335526316,0.25876418,0.2389596,0.2680497,0.2638577,0.2587957,0.41026074,0.5148075,0.48783544,0.5249241,0.353511,0.23885591,0.2489487
s10,Plain,s10_p_pbbj5n.wav,-480.63312,64.082245,4.1500263,47.811417,3.7147982,-21.652115,-21.099312,-11.321909,2.0595782,1.8231736,-0.7424335,-2.689862,1355.1915,0.009967415,0.11408180414244186,1656.5680488395176,1606.109481203566,3144.6220930232557,0.29047275,0.2902517,0.2410871,0.22376102,0.26497763,0.4103079,0.5700173,0.535516,0.3785967,0.32073435,0.2918172,0.26060984
s10,Plain,s10_p_pbbq3s.wav,-497.56677,50.304134,17.624353,62.15031,5.7307653,-21.74327,-19.74592,-15.836536,-8.788778,-4.170545,1.4844413,-1.0181136,1643.8612,0.010867269,0.1530105426747312,1896.6550280884967,1613.079319442025,3511.676747311828,0.1980448,0.19547786,0.1870881,0.19552167,0.22768243,0.35554397,0.57078356,0.6125414,0.4915012,0.37430876,0.24827375,0.22096962
s10,Plain,s10_p_pbwf9p.wav,-493.74692,60.132946,15.28983,53.651382,6.423515,-23.96361,-20.08689,-10.155505,1.0265994,1.9715606,-3.4157345,-1.0494758,1319.7626,0.009337939,0.11431146978021978,1784.1783470237356,1671.2793055992292,3296.0164835164837,0.24342893,0.2490526,0.24216585,0.27220032,0.33456543,0.37100202,0.54046017,0.5815481,0.4942507,0.38935915,0.31738544,0.24968152
s10,Plain,s10_p_pbwm2p.wav,-497.10147,47.689262,17.359129,53.13943,10.175896,-17.615215,-15.395274,-11.294059,-2.50514,-4.0040083,-3.1710284,-0.90433633,1653.4609,0.009823178,0.13364438657407407,1925.8666809382134,1747.334432870377,3592.6890432098767,0.2799871,0.26917857,0.24823064,0.26933786,0.31926662,0.35976946,0.54557496,0.56332034,0.51029974,0.4678274,0.33418584,0.30639663
s10,Plain,s10_p_pbwq2a.wav,-492.30646,60.02786,15.402437,65.09292,8.251186,-19.530373,-19.17295,-13.484832,-1.6751839,-11.138828,-2.5647798,-2.7447627,1656.7689,0.010087233,0.1168597495719178,1676.330133199756,1599.7614827177156,3224.7431506849316,0.31172043,0.29885387,0.24926446,0.26271495,0.22842963,0.34098682,0.5110005,0.5070837,0.53931314,0.45419645,0.31692433,0.32681328
s10,Plain,s10_p_pbwz2n.wav,-511.32584,60.795,9.252477,47.62936,7.425899,-15.433986,-13.442259,-9.006946,3.1643155,-4.766462,-4.7058096,-0.8863646,1005.41064,0.009775162,0.08701171875,1503.0044017675064,1568.2834992272926,2806.9196428571427,0.2964535,0.29061612,0.2702495,0.23284476,0.2422537,0.37344897,0.59621006,0.51818824,0.4950846,0.37111065,0.297789,0.30220255
s10,Plain,s10_p_pgae7s.wav,-482.90317,55.68677,15.0995655,47.10105,4.281408,-21.001175,-21.547596,-19.076456,-2.5526047,1.2328376,-1.2578186,1.4981431,1083.1836,0.011694686,0.1461106288580247,1919.7044533666347,1717.8900557956406,3588.9274691358023,0.2538346,0.26706406,0.26076064,0.24353117,0.2690808,0.2941195,0.402505,0.53189373,0.62781227,0.5234841,0.32922673,0.2567204
s10,Plain,s10_p_pgba6s.wav,-470.23367,51.655094,7.8851094,50.484657,10.372389,-26.153252,-20.3448,-16.138542,-4.5301456,3.5296464,2.9903123,3.4837708,1482.7964,0.011276604,0.18196072048611112,2184.3571703714106,1686.6245792985296,3811.1979166666665,0.24068329,0.24769536,0.20560321,0.20990567,0.24045976,0.3207946,0.551779,0.562982,0.5302556,0.4011018,0.23639092,0.19129127
s10,Plain,s10_p_pgil3n.wav,-470.10547,70.82983,-5.933916,46.19047,-1.7248621,-17.054708,-14.045292,-12.971939,7.4922214,-6.6162276,-8.352223,1.5353657,1430.8573,0.012288502,0.10175238715277778,1618.7617888398456,1606.937768270261,3258.8975694444443,0.25497273,0.23457207,0.22297484,0.17943598,0.2193956,0.35136813,0.57438135,0.63196284,0.48361784,0.44975418,0.30592164,0.27811307
s10,Plain,s10_p_pgir2a.wav,-477.94492,73.668686,-1.5840213,53.4362,2.4701025,-18.955627,-17.117043,-13.291026,3.1050887,-8.756257,-3.441605,-2.387352,1151.7476,0.010433205,0.08925918794014084,1550.5480782786535,1570.4736493392845,3141.6153169014083,0.21414614,0.24267447,0.23487684,0.20526457,0.2809994,0.46417806,0.53777665,0.5638747,0.43654352,0.36465827,0.26963627,0.24908414
s10,Plain,s10_p_pgwe9p.wav,-501.12436,67.605606,16.043047,59.280502,8.633564,-23.038248,-17.1998,-18.749657,-3.450486,-7.9003196,-6.9455853,-3.2046614,861.2018,0.009851592,0.11225043402777778,1726.2171414547095,1697.9112373985433,3368.706597222222,0.19157547,0.18638308,0.18141116,0.17513664,0.18618327,0.2590921,0.52882314,0.5454977,0.5270045,0.45719466,0.27727798,0.21012428
s10,Plain,s10_p_prax4n.wav,-461.26352,80.74885,3.044332,32.862373,-4.255984,-17.090805,-17.406672,-11.443258,7.8904757,2.878074,-6.278677,1.4204779,1286.9592,0.009040245,0.12829919763513514,1797.9436402012852,1560.1956640828296,3224.978885135135,0.38362187,0.45704955,0.4370707,0.38360396,0.4382472,0.47059482,0.47679865,0.4749064,0.44103116,0.44800562,0.34604922,0.3459668
s10,Plain,s10_p_prayzp.wav,-485.51633,58.7744,7.152686,49.509933,5.558083,-25.457682,-24.55675,-12.167478,6.676852,0.84646106,-1.6138651,1.5260209,1303.776,0.010304343,0.12305715460526316,1895.5190887186855,1717.9307263265534,3544.9013157894738,0.3412234,0.35468975,0.29431716,0.2527339,0.2612673,0.37514877,0.55247074,0.54738027,0.4129824,0.37750992,0.35400817,0.28304744
s10,Plain,s10_p_prbm4p.wav,-485.41498,67.944786,7.6423078,47.011997,-2.8936262,-15.51709,-18.856209,-16.443308,1.8678164,4.233328,2.3586938,3.030549,1463.6959,0.010421882,0.13319955221036586,1778.6323930721626,1587.7583397331462,3286.3948170731705,0.26852006,0.3781272,0.31727138,0.3156891,0.35421896,0.35430872,0.57191914,0.6065933,0.47345114,0.40429914,0.2980501,0.2663035
s10,Plain,s10_p_prws1p.wav,-490.36026,52.39993,7.041669,43.478405,3.5497503,-20.06973,-20.042822,-10.508661,5.7064095,5.116241,-4.5309386,3.7667503,1569.0273,0.00902189,0.16061646910919541,2075.006922590461,1686.1076914201542,3659.1235632183907,0.22162469,0.25035822,0.31156403,0.31566483,0.29053012,0.3407819,0.4922772,0.5578879,0.50988644,0.4539535,0.36413255,0.25986362
s10,Plain,s10_p_pwwh1p.wav,-524.871,58.556065,10.820583,46.210606,2.8023307,-13.688246,-12.452783,-10.96772,1.6028204,-0.59370095,-3.544081,1.3012531,1653.8502,0.0063577946,0.12868269954819278,1830.9652965687576,1735.7102303718125,3521.9314759036147,0.3274818,0.3420284,0.2946248,0.30214706,0.35956973,0.5226133,0.5707349,0.45797494,0.50864303,0.45618987,0.38719684,0.3423566
s10,Plain,s10_p_pwwk7n.wav,-482.59772,66.15912,2.66344,41.47596,2.0077167,-18.756706,-17.407154,-11.534329,3.035607,2.7227764,-5.456233,-0.3794299,1500.2617,0.0084367255,0.11847887541118421,1738.077129983022,1678.6599346418284,3288.034539473684,0.26488438,0.3054204,0.28747943,0.25586465,0.30642214,0.46692958,0.5903631,0.52253956,0.486259,0.4132694,0.27883604,0.2780689
s10,Plain,s10_p_pwws8n.wav,-498.8232,64.79666,6.1057873,40.93844,2.2048693,-19.926083,-20.120895,-11.784939,6.411078,3.9320014,-2.8112333,1.3985367,1462.0206,0.00738251,0.12784288194444443,1920.32035378275,1653.2920264742531,3492.2743055555557,0.3113712,0.33960778,0.3131822,0.2864015,0.35890156,0.44547993,0.5697573,0.48904863,0.4492521,0.42894125,0.35004124,0.31200302
s10,Plain,s10_p_sbbh6a.wav,-483.9973,54.164715,16.058462,49.00594,7.1619544,-23.124228,-25.584167,-17.671034,-2.6106508,2.4778652,2.786496,3.222368,1426.5819,0.008996436,0.17419942220052084,2213.2617248084193,1702.7483511262392,3902.587890625,0.33109102,0.3016928,0.25567207,0.27796438,0.3187359,0.45619866,0.47508538,0.5112702,0.483433,0.372859,0.3193313,0.3435141
s10,Plain,s10_p_sbib5a.wav,-498.5549,68.49026,7.920036,55.55966,4.7654,-21.528605,-18.85827,-11.141931,1.9981178,-4.211119,-4.9128284,-1.989876,1045.6316,0.008420808,0.09686600534539473,1736.6867756846095,1667.6937611756478,3379.934210526316,0.26102677,0.28804833,0.26775867,0.2448781,0.2971568,0.32644343,0.60996467,0.65373933,0.41584936,0.30828542,0.25052044,0.26173267
s10,Plain,s10_p_sgad4s.wav,-505.55588,60.106083,17.94012,44.965523,3.2922537,-17.627043,-21.882488,-15.919261,-2.7081234,3.004015,1.123494,3.1564152,1329.1967,0.008700367,0.1787987183988764,2099.624385818663,1605.688439114702,3630.61797752809,0.24113749,0.26622754,0.24361649,0.25609463,0.3361059,0.41802207,0.5124355,0.5440861,0.5276896,0.34871855,0.24417773,0.24591696
s10,Plain,s10_p_sgbj5p.wav,-485.82703,49.67351,11.207444,45.935204,3.9923491,-21.533686,-20.623703,-11.858108,1.9638826,4.128672,-0.5969623,2.1233492,1420.5791,0.009307659,0.15986932184278352,2121.3850512007994,1706.7201603522906,3769.007731958763,0.25988072,0.275025,0.28197637,0.26892167,0.3266842,0.35659984,0.48900932,0.5889387,0.5470323,0.4200436,0.3267848,0.27601868
s10,Plain,s10_p_sgiv8p.wav,-500.06036,50.437977,23.209597,60.77822,-0.53918415,-22.612446,-18.247087,-13.607383,-0.27978566,0.45373142,-2.5469267,-1.6136376,1419.4985,0.008989361,0.13310657848011365,2084.8257249748813,1737.183792138139,3816.0511363636365,0.27662078,0.25720406,0.2053033,0.23253317,0.30653277,0.39396173,0.5791409,0.517135,0.42255402,0.367012,0.296516,0.28569275
s10,Plain,s10_p_srai8s.wav,-461.3443,58.617947,8.474285,36.215996,2.2610304,-21.670414,-20.49758,-8.969586,3.331084,0.7472731,-5.255819,2.1416206,1364.1498,0.0097882785,0.19615760216346154,2298.9306135048214,1617.1586480112549,3755.108173076923,0.2940432,0.32828403,0.24739598,0.26835006,0.34341997,0.47259232,0.5985252,0.5048053,0.44555983,0.3290597,0.2859912,0.26602784
s10,Plain,s10_p_sravzp.wav,-476.51315,73.96498,0.90555066,54.51616,9.049359,-25.899475,-24.452818,-14.764584,9.248092,-6.2556634,-5.369881,2.5930738,883.7084,0.01182855,0.12028234145220588,1754.3777269890604,1679.3139411769428,3411.764705882353,0.2791682,0.34706628,0.3234529,0.2907622,0.28044418,0.34626955,0.4973414,0.5198307,0.5453106,0.41876453,0.30606762,0.25885728
s10,Plain,s10_p_srbk3s.wav,-495.66263,50.87938,15.003041,49.370205,5.7070885,-18.778065,-20.69544,-11.87946,0.23259623,4.500247,1.7328726,2.6645195,1546.7085,0.008962206,0.16173930921052632,2167.996683146227,1698.1824278138633,3751.3980263157896,0.27235594,0.286157,0.29541007,0.2624297,0.3194803,0.3705211,0.5857623,0.6258693,0.52977735,0.4198673,0.31989956,0.30292502
s10,Plain,s10_p_srid1a.wav,-479.1311,79.44227,1.3278826,52.889606,-4.497187,-25.53243,-19.59492,-18.405895,2.10181,-4.7343683,-8.298094,0.7316879,1367.5062,0.009377349,0.1337340448943662,1790.1852460121304,1534.6368017902423,3241.637323943662,0.17669192,0.22943953,0.22970454,0.18511957,0.20748019,0.32311246,0.547197,0.5594846,0.42347738,0.28791758,0.18638162,0.16801833
s10,Plain,s10_p_sriu1p.wav,-512.1527,68.40355,14.226929,48.672184,1.9550511,-18.564901,-14.64715,-16.878382,3.256712,-3.585088,-4.692033,0.7545129,886.2237,0.009452589,0.128021240234375,1815.7447162748358,1651.5970067853455,3379.98046875,0.25264704,0.28002712,0.23459229,0.20583196,0.27352363,0.34306234,0.57525957,0.5886916,0.43756217,0.4090147,0.3076832,0.2515393
s10,Plain,s10_p_swar4p.wav,-489.75302,73.45371,8.784084,28.084154,-5.30327,-12.272138,-13.646685,-9.463587,5.312897,2.2009761,-6.913899,0.9713204,1310.5883,0.0075081205,0.10680989583333333,1825.868149319304,1718.327902203157,3452.8125,0.35756382,0.37592664,0.34737426,0.35240012,0.36989826,0.47396582,0.61382,0.46788692,0.46906972,0.38859284,0.3356643,0.3246199
s10,Plain,s10_p_swib5n.wav,-499.66977,80.6623,-0.13843466,41.67538,-1.366725,-17.022612,-17.362185,-11.114322,4.9015775,-3.07055,-8.97995,-1.3790329,1319.1478,0.00806228,0.10678917253521127,1627.5338636716845,1579.7543464013174,3092.2095070422533,0.2634977,0.2723015,0.22889215,0.21332945,0.26220754,0.41353187,0.6836934,0.4835384,0.37293866,0.33512834,0.27269664,0.2580273
s11,Lombard,s11_l_bbab2n.wav,-483.87726,77.85764,-8.797891,62.882698,-27.520054,0.7218906,-22.018341,-15.709516,-11.4239435,7.44059,-16.342878,-7.031362,1788.9648,0.008384606,0.1013572803442029,1669.1127475773908,1499.7449346052715,3142.210144927536,0.22095409,0.23343726,0.22190224,0.19894937,0.23497382,0.36101854,0.5067431,0.55448097,0.5711144,0.5538161,0.3961298,0.2630417
s11,Lombard,s11_l_bbbg8p.wav,-462.245,48.921814,5.63885,75.73157,-25.633982,-2.5626414,-21.512655,-11.609889,-13.029172,3.2031603,-18.70475,-11.16539,1896.6523,0.011116314,0.11373975800304878,2013.818013862197,1603.4213259515216,3574.8856707317073,0.23495223,0.22661509,0.19303727,0.1915276,0.30118302,0.47864667,0.5152109,0.41462126,0.33339894,0.28598273,0.3713214,0.30041668
s11,Lombard,s11_l_bbin9p.wav,-471.04404,63.0207,-2.9871774,71.398605,-22.632622,-9.567657,-24.961647,-11.109278,-10.036913,-0.40235084,-16.603195,-1.1029518,1877.5912,0.009800667,0.10253331801470589,1776.1030754361227,1543.5324454310055,3247.426470588235,0.25775164,0.2661391,0.1809887,0.13300376,0.15875639,0.3563445,0.53109264,0.54595155,0.3943647,0.38538742,0.38511053,0.304407
s11,Lombard,s11_l_bbwi4a.wav,-440.71613,73.6277,-19.923336,53.87478,-33.13544,1.630819,-20.520119,-6.4294586,-11.046339,-1.9176687,-18.054188,-13.39014,1774.226,0.013117415,0.100341796875,1639.1256230284991,1476.168280105077,3178.90625,0.27185175,0.2458308,0.22906001,0.17507967,0.24209447,0.36439657,0.4658576,0.45431727,0.3471615,0.44055018,0.35187173,0.31505686
s11,Lombard,s11_l_bgia7s.wav,-525.72577,77.70484,9.95816,65.97618,-13.737905,-11.7158165,-19.29817,-0.56526107,-9.524638,-11.34691,-22.609303,0.85663617,1623.0186,0.005680393,0.11305217978395062,1659.5664638180465,1573.0451463295224,3256.365740740741,0.2999424,0.2694193,0.14630105,0.12837072,0.19308883,0.42140767,0.5972249,0.42732805,0.34370628,0.40146035,0.36353883,0.28557223
s11,Lombard,s11_l_bgic3n.wav,-532.8119,72.85505,13.542075,67.53788,-20.409555,-4.4625463,-10.840449,-11.586258,-13.221448,-8.151937,-21.640095,-4.4739957,1626.32,0.0054657524,0.10441545758928572,1714.6050197010707,1615.2107465785866,3292.1875,0.24266687,0.18814914,0.15531129,0.205708,0.3889437,0.51600367,0.5154277,0.45102105,0.42713657,0.35596618,0.38252246,0.34409153
s11,Lombard,s11_l_bgiu3s.wav,-535.2898,65.40653,15.664162,77.75504,-15.472834,-12.458421,-15.728269,-8.334146,-14.7152605,-13.209887,-21.442177,-3.085696,1603.2153,0.0062777875,0.10448637462797619,1705.7973957005354,1598.5730094741302,3364.7693452380954,0.21065408,0.13349523,0.10638931,0.17025082,0.31943476,0.5693153,0.49703345,0.3007033,0.35567325,0.38459656,0.33625835,0.3022674
s11,Lombard,s11_l_brwv1s.wav,-545.89246,84.43663,8.277212,59.577503,-8.628172,-4.460313,-16.1912,-4.771112,-7.011936,-10.400972,-21.756277,-2.251009,1042.1715,0.005210855,0.0944091796875,1530.4696640197224,1511.7605039355942,2992.08984375,0.21784505,0.13432315,0.12184801,0.199074,0.47044954,0.6073427,0.4266552,0.40536562,0.4451065,0.31039268,0.25323236,0.28516093
s11,Lombard,s11_l_lbbk5n.wav,-500.66833,87.65772,-16.795994,59.470253,-16.97296,-4.302017,-19.624792,-5.4886885,-4.5821,-5.4524293,-24.61636,-0.98637486,1539.3401,0.0062073655,0.0761438128591954,1428.0351764905172,1436.696233401919,2903.4662356321837,0.26689643,0.17263329,0.16000198,0.21602868,0.40311944,0.5467697,0.42842966,0.46012598,0.4841754,0.4339913,0.30466136,0.30741388
s11,Lombard,s11_l_lbirzp.wav,-488.12433,68.067215,-8.9043255,68.52931,-22.560152,-14.68373,-17.897686,-5.5279975,-12.182738,-6.9288125,-26.184273,-3.1224904,1604.9366,0.0065387967,0.126268262987013,2040.4369158330937,1630.3165990154291,3782.7719155844156,0.26579112,0.18448284,0.11688227,0.11713551,0.2128278,0.37128413,0.4584181,0.43598872,0.31306374,0.32885858,0.43072018,0.35949823
s11,Lombard,s11_l_lbiy7n.wav,-479.33408,89.63084,-21.680246,62.890804,-24.945257,-9.431493,-18.047443,-5.7135544,-5.8227005,-8.748268,-22.964636,-4.884726,1602.8695,0.00722975,0.09895405016447369,1557.55336395086,1454.4382104402896,3062.8083881578946,0.31618324,0.29261008,0.17047438,0.15512727,0.24172306,0.4362382,0.5303979,0.4152898,0.40942878,0.46340746,0.4797067,0.35402432
s11,Lombard,s11_l_lgia1n.wav,-429.31406,74.98087,-19.974955,66.69549,-43.10387,1.8185383,-24.705296,-8.713453,-5.6523094,2.341801,-25.386265,-9.611171,2011.6245,0.013423828,0.09319278492647058,1716.944751087273,1459.0029599895613,3200.2757352941176,0.1943703,0.18724066,0.12118431,0.15765125,0.25110123,0.5328595,0.631493,0.4493682,0.39896342,0.34453002,0.23018895,0.16301042
s11,Lombard,s11_l_lrby1p.wav,-531.0461,99.712456,-12.209526,44.983665,-12.813576,-4.684851,-14.718696,-5.182114,-5.4731,-6.412679,-25.1939,-0.81454366,971.04315,0.0051195454,0.07310084292763158,1447.532118145553,1407.1454156974228,2763.3634868421054,0.2502636,0.1324693,0.080447815,0.11634661,0.2854196,0.59612095,0.4364013,0.30873668,0.36633006,0.48202345,0.3045694,0.22271621
s11,Lombard,s11_l_lrbz8p.wav,-464.04877,59.199203,-7.3176417,66.92886,-24.916712,-15.703878,-21.494394,0.41196823,-4.4919667,-4.0042343,-24.268198,1.7998122,1757.529,0.0080329925,0.13394949776785714,2089.8319956086493,1714.5387342396923,3976.785714285714,0.3024018,0.23294729,0.20025866,0.17745303,0.27767923,0.41855812,0.45938787,0.4922353,0.497773,0.47371385,0.52519405,0.35914013
s11,Lombard,s11_l_lrwg9p.wav,-453.4798,45.288612,-5.783139,69.74847,-26.618574,-3.5928974,-21.993204,-8.752441,-4.074833,2.4594038,-23.255852,-6.7362556,1909.2899,0.010945349,0.1397026909722222,2187.6517743558215,1669.2067058731109,3929.301697530864,0.23912674,0.20102583,0.15989065,0.17446786,0.2725575,0.41564268,0.50402176,0.52578545,0.47788873,0.45578474,0.41056123,0.28956273
s11,Lombard,s11_l_lwbb8s.wav,-471.4582,63.36769,-9.917056,73.80529,-30.173107,-11.403243,-19.787529,-5.6733813,-8.918976,-7.83235,-24.871927,-1.2442802,1569.7983,0.009927361,0.10768370697463768,1869.7849247826578,1576.3735905469066,3559.103260869565,0.21207061,0.14839266,0.103983164,0.18628518,0.26927558,0.3623682,0.39392498,0.36009195,0.41249764,0.4454241,0.42955267,0.29930744
s11,Lombard,s11_l_lwbhzs.wav,-445.33554,54.355747,-6.9883456,62.68808,-25.869095,-7.7767525,-26.775856,-3.1738575,-11.090631,-1.394006,-21.068058,-5.0910625,1937.6165,0.012128641,0.14148848684210527,2057.5669246509487,1624.1127715984103,3772.4506578947367,0.3493213,0.2516353,0.17891127,0.21068309,0.37319517,0.50595516,0.49514922,0.40201005,0.3514941,0.34638724,0.34180424,0.27699307
s11,Lombard,s11_l_lwbtzn.wav,-483.74106,79.279854,-15.074293,53.86908,-17.132843,-8.778822,-17.386223,-5.564267,-5.2795005,-5.4356165,-23.364393,-2.4948936,1637.3075,0.007820408,0.1023898654513889,1640.41185130849,1535.210687904517,3219.6180555555557,0.2915945,0.17390822,0.14187436,0.205642,0.43910396,0.4876023,0.40695882,0.40648073,0.47695673,0.46742466,0.38642922,0.38826218
s11,Lombard,s11_l_lwbz6n.wav,-440.09457,62.481213,-13.023779,42.457596,-20.031063,-4.979895,-24.973877,-7.469476,-6.357121,2.5808778,-17.957306,-1.2223815,1779.8928,0.009057635,0.15447998046875,2093.241089370117,1725.2912831998278,3979.4921875,0.26782104,0.26802507,0.19442439,0.21114716,0.23126176,0.31704336,0.5371571,0.5825219,0.58447814,0.50225,0.5488265,0.34688562
